day,L=1|z_min=0.0,L=1|z_min=0.5,L=3|z_min=0.0,L=3|z_min=0.5
2026-01-20,-0.03430265702616708,-0.04384919009049208,-0.03430265702616708,-0.025416319201488353
2026-01-21,0.0068930593437925855,0.006678932023089091,0.0068930593437925855,0.006678932023089091
2026-01-22,-0.00021412732070349522,-0.00021412732070349522,-0.0020134910820306514,-0.0020134910820306514
2026-01-23,0.00035735120709130954,0.0,0.0003297493428385993,0.0003297493428385993
2026-01-24,-0.000175288903470526,0.0,-0.000175288903470526,-0.000175288903470526
2026-01-25,-0.012835882858500706,0.0,0.0,0.0
2026-01-26,0.012935848613903752,0.01293567865329035,0.01293567865329035,0.01293567865329035
2026-01-27,-0.00017626416709881745,-0.00017626416709881745,0.0039917231886938504,-0.00017626416709881745
2026-01-28,0.0,0.0,-0.0001666209125383642,0.0
2026-01-29,-0.02519705183335254,0.0,0.0,0.0
2026-01-30,-0.009277377508401777,-0.00927752205082424,-0.00927752205082424,-0.0020448889758678574
2026-01-31,-0.028960715625727308,-0.03428014053481665,-0.028960715625727308,-0.029105648364169158
2026-02-01,-0.017687353187602426,-0.017830384824697166,-0.017687353187602426,-0.017687353187602426
2026-02-02,0.009059689390519078,0.009059689390519078,0.009059689390519078,0.009059689390519078
2026-02-03,-0.0001273360662031022,-0.0001273360662031022,-0.013231948855697277,-0.013231948855697277
2026-02-04,-0.011255770734987252,-0.011255770734987252,-0.011133368547116563,-0.011133368547116563
2026-02-05,-0.0439465390944452,-0.0439465390944452,-0.0439465390944452,-0.0439465390944452
2026-02-06,0.038117864542436826,0.038117864542436826,0.038117864542436826,0.038117864542436826
2026-02-07,-0.00012056870227079293,-0.00012056870227079293,-0.0008134455096574132,-0.0008134455096574132
2026-02-08,0.0028060129485357696,0.0,0.0015537194690967606,0.0028060129485357696
2026-02-09,-7.66293942979341e-05,0.0,-7.66293942979341e-05,-7.66293942979341e-05
2026-02-10,0.0,0.0,0.0,0.0
2026-02-11,-0.006330480211768657,-0.007726907611086103,-0.007726907611086103,0.0
2026-02-12,-0.0008421960371907893,-0.0009155834595763883,-0.0009155834595763883,-0.0009187959814486687
2026-02-13,0.007700986554887369,-7.981246613015988e-05,0.009062978246095315,0.009062978246095315
2026-02-14,-8.007152193615189e-05,0.0,-8.007152193615189e-05,-8.007152193615189e-05
2026-02-15,0.0,0.0,0.0,0.0
2026-02-16,0.0016000206546326365,0.0030839949518878538,0.0,0.0
2026-02-17,-7.725719371749487e-05,-7.725719371749487e-05,-0.0007218444814674767,0.0
2026-02-18,-0.0030808688483106796,-0.0030808688483106796,-0.0033044161532766966,0.0
2026-02-19,0.00042931152985835054,-7.666792853317367e-05,0.0015545963050261464,0.0015545963050261464
2026-02-20,-7.829594007485888e-05,0.0,0.0024007576330519263,-7.829594007485888e-05
2026-02-21,0.0,0.0,-7.86615000207997e-05,0.0
2026-02-22,0.0,0.0,0.0,0.0
2026-02-23,-0.009436786214544118,0.0,0.0,0.0
2026-02-24,-0.0011374996271665643,-0.0012157402852425734,-0.0012157402852425734,-0.0012157402852425734
2026-02-25,0.01200257605355671,-7.8721107933545e-05,0.01698144439515572,0.01698144439515572
2026-02-26,-7.89326387093728e-05,0.0,-7.89326387093728e-05,-7.89326387093728e-05
2026-02-27,-0.00673128103510487,0.0,0.0,0.0
2026-02-28,0.003299170552427693,0.0032253727845262654,0.0,0.0
2026-03-01,-7.510062023068864e-05,-7.510062023068864e-05,-0.002931227223130755,0.0
2026-03-02,0.008855554675493432,0.008933713223608546,0.008930335272236571,0.0
2026-03-03,-7.760249243915436e-05,-7.760249243915436e-05,-7.760249243915436e-05,0.0
2026-03-04,0.01318252032741736,0.0,0.0,0.0
2026-03-05,-7.780019301417771e-05,0.0,0.0,0.0
2026-03-06,-0.00816450552727274,-0.00816450552727274,0.0,0.0
2026-03-07,-0.002032648010445925,-0.002032648010445925,0.0,0.0
2026-03-08,-0.005639962276859831,-9.424679143735451e-05,-0.005214660571448793,-0.005214660571448793
2026-03-09,0.009459995904559128,0.010639586836653609,0.009574879876918962,0.009574879876918962
2026-03-10,-0.00011488397235983568,-0.00011488397235983568,-0.00011488397235983568,-0.00011488397235983568
2026-03-11,0.0,0.0,0.0,0.0
2026-03-12,0.0,0.0,0.0,0.0
2026-03-13,0.0,0.0,0.0,0.0
2026-03-14,0.0,0.0,0.0,0.0
2026-03-15,0.0,0.0,0.0,0.0
2026-03-16,0.0,0.0,0.0,0.0
2026-03-17,0.0,0.0,0.0,0.0
2026-03-18,-0.012480227217901195,0.0,0.0,0.0
2026-03-19,-0.006951300069741187,-0.007066663602915937,-0.005443842749551883,0.0
2026-03-20,0.0017418477414059756,0.0017418477414059756,0.0016299129195624224,0.0016335122556781667
2026-03-21,-0.00011193482184355328,-0.00011193482184355328,-0.007099819826107477,-0.007099819826107477
2026-03-22,-0.00422259591915937,-0.00422259591915937,-0.004112096555368703,-0.004112096555368703
2026-03-23,0.01264360186249327,-0.00011065459955243755,0.01264360186249327,-0.00011065459955243755
2026-03-24,-0.00010922795702353785,0.0,-0.00010922795702353785,0.0
2026-03-25,0.0028902948452793195,0.0,0.0,0.0
2026-03-26,-0.00011022949728714142,0.0,0.0,0.0
2026-03-27,-0.010759853692593004,-0.010759853692593004,-0.010759853692593004,0.0
2026-03-28,0.00011626114497038837,0.00011626114497038837,0.00011626114497038837,-2.044821875097692e-09
2026-03-29,-0.00012093278453253495,-0.00012093278453253495,-0.0015654891665143344,-0.0015654891665143344
2026-03-30,0.0035089470625538394,0.0,0.005059010008464348,0.0035089470625538394
2026-03-31,-0.00012199561194527249,0.0,-0.00012199561194527249,-0.00012199561194527249
2026-04-01,0.0,0.0,0.0,0.0
2026-04-02,0.0,0.0,0.0,0.0
2026-04-03,-0.00023055440552021138,-0.0006471276371835606,0.0,0.0
2026-04-04,-0.00014025777655854663,-0.00014025777655854663,0.0017013931242852358,0.0
2026-04-05,0.0,0.0,0.00868605242253433,0.0
2026-04-06,0.0,0.0,-0.00014684152783595703,0.0
2026-04-07,0.0,0.0,0.0,0.0
2026-04-08,0.0,0.0,0.0,0.0
2026-04-09,0.0016210494647315955,0.0,0.0,0.0
2026-04-10,-0.00014124705542377608,0.0,0.0,0.0
2026-04-11,0.0,0.0,0.0,0.0
2026-04-12,0.0,0.0,0.0,0.0
2026-04-13,0.022948522304295643,0.022948522304295643,0.01787872006251255,0.0
2026-04-14,-0.0001385551440697797,-0.0001385551440697797,-0.0001385551440697797,0.0
2026-04-15,0.004058683070144434,0.0,0.0,0.0
2026-04-16,-0.0001317126857260027,0.0,0.0,0.0
2026-04-17,0.010256468049577652,0.0,0.0,0.0
2026-04-18,-0.0001381035023254614,0.0,0.0,0.0
2026-04-19,-0.010755129722836302,-0.010755129722836302,0.0,0.0
2026-04-20,0.008688419790896353,0.008688419790896353,0.008549810665826068,0.0
2026-04-21,-0.0001391436449927447,-0.0001391436449927447,0.002160856853807126,0.0018953579476613867
2026-04-22,0.0,0.0,0.006918567062487379,-0.0001360462452923849
2026-04-23,0.0,0.0,-0.00014112430447886217,0.0
2026-04-24,-0.0023218222322545236,0.0,0.0,0.0
2026-04-25,0.0007053271899383441,0.0,0.0,0.0
2026-04-26,-0.0001482594233715814,0.0,0.00660133764683772,0.0
2026-04-27,0.0,0.0,-0.00015475484633056122,0.0
2026-04-28,-0.0038530927813194126,-0.0023865380983389617,0.0,0.0
2026-04-29,-0.004441833655749113,-0.00015486273910346134,-0.004590052175053685,0.0
2026-04-30,0.0018854632107659453,0.0,0.0018854632107659453,0.0017339225815619288
2026-05-01,-0.0001538734037455759,0.0,0.007957185859332552,-0.0001538734037455759
2026-05-02,0.0,0.0,-0.00015280373645339997,0.0
2026-05-03,0.0,0.0,0.0,0.0
2026-05-04,0.006314688162017524,0.0,0.0,0.0
2026-05-05,-0.0001568125914901021,0.0,0.0,0.0
2026-05-06,0.0,0.0,0.0,0.0
2026-05-07,-0.011140796154423266,0.0,0.0,0.0
2026-05-08,0.0019429851714187086,0.0019398174097950665,0.0019398174097950665,0.002998988789519561
2026-05-09,-0.00017712832524051348,-0.00017712832524051348,0.0030207611788276804,0.003476201650596673
2026-05-10,0.0,0.0,0.008335319746698518,-0.00017257681385799532
2026-05-11,0.0,0.0,-0.00017489117105269644,0.0
2026-05-12,-0.010193827917146805,0.0,0.0,0.0
2026-05-13,-0.006440105515908918,-0.00662575863461055,-0.00662575863461055,-0.004413822938824604
2026-05-14,0.009351841866092826,0.012378281354388738,0.009351841866092826,0.009123623892430977
2026-05-15,-0.00022821797366184788,-0.00022821797366184788,-0.014246115210032688,-0.014839853612573789
2026-05-16,-0.009285670397238693,-0.009285670397238693,-0.009065365505431603,-0.009289662622156396
2026-05-17,-0.008980194088795619,-0.008980194088795619,-0.008980194088795619,-0.008980194088795619
2026-05-18,-0.001924289549833928,-0.0005171164910756406,-0.001924289549833928,-0.001924289549833928
2026-05-19,-0.0033438569189349703,-0.0002310557084684382,-0.0033438569189349703,-0.0033438569189349703
2026-05-20,0.005555770511686097,0.0,0.005555770511686097,0.005555770511686097
2026-05-21,-0.0002580443677064532,0.0,0.0008732038198843107,-0.0002580443677064532
2026-05-22,0.0,0.0,-0.0002590122259140297,0.0
2026-05-23,0.013581853758755202,0.013581853758755202,0.013581853758755202,0.010480961479968149
2026-05-24,-0.0002719395974514347,-0.0002719395974514347,-0.0015227723345375907,-0.0002719395974514347
2026-05-25,0.0033447781278348092,0.0,0.0027430181523906616,0.0
2026-05-26,-0.00024389746125456547,0.0,-0.00024389746125456547,0.0
2026-05-27,-0.01452010538273234,-0.01452010538273234,-0.01452010538273234,0.0
2026-05-28,-0.005989249929618268,-0.005989249929618268,-0.005989249929618268,-0.0062398435863985375
2026-05-29,-0.00014819862219332406,-0.0017663046331976577,-0.00014819862219332406,-0.00014819862219332406
2026-05-30,0.0032945984458641257,-0.00024889971244757193,0.002990740913230628,0.002990740913230628
2026-05-31,-0.0002489827403139156,0.0,-0.0021704182502610774,-0.0002489827403139156
2026-06-01,-0.010544823126181366,0.0,-0.00026169197778248517,0.0
2026-06-02,-0.04340813735192964,-0.04340813735192964,-0.04340813735192964,-0.04340813735192964
2026-06-03,-0.02190752716078273,-0.02190752716078273,-0.02190752716078273,-0.02190752716078273
2026-06-04,-0.007122399561778112,-0.007122399561778112,-0.007122399561778112,-0.007122399561778112
2026-06-05,-0.037096225704196524,-0.05248693933789305,-0.037096225704196524,-0.037096225704196524
2026-06-06,-0.00283184380548673,-0.003027878077093149,-0.00283184380548673,-0.00283184380548673
2026-06-07,0.024316648593426603,-0.00019902106045267741,0.024316648593426603,0.024316648593426603
2026-06-08,-0.00016567339442032217,0.0,-0.000828833744822677,-0.00019820532989489048
2026-06-09,-0.008082175591242607,0.0,-0.00016767371895605842,-0.00016767371895605842
2026-06-10,-0.0027529048217080805,-0.0027526187483771156,0.0,0.0
2026-06-11,0.012109628938816723,-0.0001464338938700252,0.011964197191187666,0.011964197191187666
2026-06-12,-0.0001459328207495409,0.0,-0.0016538408808948713,-0.0001459328207495409
2026-06-13,0.0030033584311353408,0.0,-0.00014589777955688216,0.0
2026-06-14,-0.00014119443888457636,0.0,0.0,0.0
2026-06-15,0.0,0.0,0.0,0.0
2026-06-16,0.0,0.0,0.0,0.0
2026-06-17,-0.00610982359523453,0.0,0.0,0.0
2026-06-18,-0.007970614252848868,-0.00797061389345321,-0.008226338634885002,0.0
2026-06-19,0.0015582188958480911,0.0015582188958480911,0.0014238214856476254,0.001423860395078681
2026-06-20,-0.00013439741020046566,-0.00013439741020046566,0.004858792365790653,0.004858792365790653
2026-06-21,0.0,0.0,-0.00013372469817423953,-0.00013372469817423953
2026-06-22,0.0038115734562250065,0.0038115734562250065,0.0,0.0
2026-06-23,-0.00013595937889434123,-0.00013595937889434123,0.0,0.0
2026-06-24,-0.009119117588975928,-0.009119117588975928,-0.009119117588975928,-0.009119117588975928
2026-06-25,-0.009129664508604769,-0.009129664508604769,-0.009129664508604769,-0.009129664508604769
2026-06-26,0.0019684037281288303,0.0019684037281288303,0.0019684037281288303,0.0019684037281288303
2026-06-27,-0.0001333023803747893,-0.0001333023803747893,-0.000722985712389517,-0.000722985712389517
2026-06-28,0.0,0.0,-0.0012407065263593997,-0.0001320342277186591
2026-06-29,0.0035433669882231965,0.0,-0.00013163339977490798,0.0
2026-06-30,-0.00013203735142060022,0.0,0.0,0.0
2026-07-01,0.007652520610542992,0.007652520610542992,0.007652520610542992,0.0
2026-07-02,-0.00013168438017339753,-0.00013168438017339753,-0.00013168438017339753,0.0
2026-07-03,0.0,0.0,0.0,0.0
2026-07-04,0.0,0.0,0.0,0.0
2026-07-05,0.0,0.0,0.0,0.0
2026-07-06,0.0,0.0,0.0,0.0
2026-07-07,0.0,0.0,0.0,0.0
2026-07-08,-0.009480407685971226,0.0,0.0,0.0
2026-07-09,0.008557848056015066,0.008340577617057737,0.008340577617057737,0.0
